Stove Type,Laser 56/560,Latitude,64.86001,Longitude,-147.913,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PUMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Number of clicks,US gallons,US gallons per hour,F,F,F
1551226420.0,2,8665336,337,0.000979659,0.06297807857142856,68.28,22.24,46.04
1551226760.0,-1,-1,0,0.0,0.0,67.8,22.22,45.58
1551227060.0,-1,-1,0,0.0,0.0,66.13,22.21,43.92
1551227360.0,-1,-1,0,0.0,0.0,66.37,22.19,44.18
1551227660.0,-1,-1,0,0.0,0.0,67.33,22.18,45.15
1551227960.0,-1,-1,0,0.0,0.0,67.57,22.16,45.41
1551228260.0,-1,-1,0,0.0,0.0,67.33,22.15,45.18
1551228560.0,-1,-1,0,0.0,0.0,67.8,22.13,45.67
1551228860.0,-1,-1,0,0.0,0.0,67.09,22.12,44.97
1551229160.0,-1,-1,0,0.0,0.0,67.57,22.1,45.47
1551229460.0,-1,-1,0,0.0,0.0,67.33,21.81,45.52
1551229760.0,-1,-1,0,0.0,0.0,67.57,21.48,46.09
1551230060.0,-1,-1,0,0.0,0.0,67.8,21.15,46.65
1551230360.0,-1,-1,0,0.0,0.0,68.75,20.82,47.93
1551230660.0,-1,-1,0,0.0,0.0,68.28,20.49,47.79
1551230960.0,-1,-1,0,0.0,0.0,67.8,20.16,47.64
1551231000.0,4,8692646,27310,0.07939017,7.1451153,69.45,20.12,49.33
1551231340.0,-1,-1,0,0.0,0.0,65.89,19.75,46.14
1551231641.0,-1,-1,0,0.0,0.0,63.69,19.41,44.28
1551231941.0,-1,-1,0,0.0,0.0,62.69,19.08,43.61
1551232241.0,-1,-1,0,0.0,0.0,62.69,18.75,43.94
1551232393.0,1,8692646,0,0.0,0.0,61.93,18.59,43.34
1551232433.0,2,8693029,383,0.0011133809999999999,0.10020428999999999,62.18,18.54,43.64
1551232610.0,4,8694093,1064,0.0030930479999999997,0.06290945084745762,62.43,18.35,44.08
1551232650.0,1,8694514,421,0.001223847,0.11014622999999998,62.43,18.3,44.13
1551232911.0,4,8697283,2769,0.008049483,0.11102735172413791,67.57,17.91,49.66
1551232967.0,2,8697621,338,0.000982566,0.06316495714285715,68.04,17.79,50.25
1551233323.0,-1,-1,0,0.0,0.0,65.4,17.04,48.36
1551233623.0,-1,-1,0,0.0,0.0,66.61,16.41,50.2
1551233924.0,-1,-1,0,0.0,0.0,66.61,15.78,50.83
1551234224.0,-1,-1,0,0.0,0.0,66.85,15.15,51.7
1551234524.0,-1,-1,0,0.0,0.0,66.85,14.52,52.33
1551234824.0,-1,-1,0,0.0,0.0,67.09,13.89,53.2
1551235124.0,-1,-1,0,0.0,0.0,67.8,13.26,54.54
1551235424.0,-1,-1,0,0.0,0.0,67.57,12.63,54.94
1551235724.0,-1,-1,0,0.0,0.0,67.8,12.0,55.8
1551236024.0,-1,-1,0,0.0,0.0,67.33,11.37,55.96
1551236324.0,-1,-1,0,0.0,0.0,67.09,10.74,56.35
1551236624.0,-1,-1,0,0.0,0.0,67.09,10.3,56.79
1551236924.0,-1,-1,0,0.0,0.0,67.57,9.93,57.64
1551237224.0,-1,-1,0,0.0,0.0,68.04,9.55,58.49
1551237524.0,-1,-1,0,0.0,0.0,67.8,9.18,58.62
1551237581.0,4,8725029,27408,0.079675056,5.0321088,70.37,9.1,61.27
1551237938.0,-1,-1,0,0.0,0.0,64.92,8.66,56.26
1551238238.0,-1,-1,0,0.0,0.0,63.44,8.28,55.16
1551238538.0,-1,-1,0,0.0,0.0,62.18,7.91,54.27
1551238839.0,-1,-1,0,0.0,0.0,62.43,7.53,54.9
1551238929.0,1,8725030,1,2.907e-06,0.00011627999999999999,62.94,7.42,55.52
1551238974.0,2,8725443,413,0.001200591,0.09604728,62.18,7.36,54.82
1551239144.0,4,8726465,1022,0.002970954,0.06291432,61.93,7.15,54.78
1551239184.0,1,8726886,421,0.001223847,0.11014622999999998,62.69,7.1,55.59
1551239438.0,2,8729585,2699,0.007845992999999999,0.11120305039370078,67.57,6.78,60.79
1551239778.0,-1,-1,0,0.0,0.0,65.65,6.36,59.29
1551240078.0,-1,-1,0,0.0,0.0,67.09,6.01,61.08
1551240378.0,-1,-1,0,0.0,0.0,66.85,5.72,61.13
1551240678.0,-1,-1,0,0.0,0.0,66.61,5.44,61.17
1551240978.0,-1,-1,0,0.0,0.0,67.33,5.15,62.18
1551241278.0,-1,-1,0,0.0,0.0,67.33,4.87,62.46
1551241578.0,-1,-1,0,0.0,0.0,67.57,4.58,62.99
1551241878.0,-1,-1,0,0.0,0.0,67.33,4.3,63.03
1551242178.0,-1,-1,0,0.0,0.0,67.33,4.01,63.32
1551242478.0,-1,-1,0,0.0,0.0,67.09,3.73,63.36
1551242778.0,-1,-1,0,0.0,0.0,66.61,3.44,63.17
1551243078.0,-1,-1,0,0.0,0.0,67.09,3.16,63.93
1551243378.0,-1,-1,0,0.0,0.0,67.57,2.87,64.7
1551243678.0,-1,-1,0,0.0,0.0,67.57,2.61,64.96
1551243978.0,-1,-1,0,0.0,0.0,68.04,2.43,65.61
1551244278.0,-1,-1,0,0.0,0.0,67.8,2.25,65.55
1551244578.0,-1,-1,0,0.0,0.0,67.33,2.07,65.26
1551244878.0,-1,-1,0,0.0,0.0,67.33,1.89,65.44
1551245102.0,4,8763602,34017,0.09888741899999999,1.5892620910714284,68.04,1.76,66.28
1551245442.0,-1,-1,0,0.0,0.0,65.89,1.55,64.34
1551245742.0,-1,-1,0,0.0,0.0,63.93,1.37,62.56
1551246042.0,-1,-1,0,0.0,0.0,63.44,1.19,62.25
1551246343.0,-1,-1,0,0.0,0.0,62.69,1.01,61.68
1551246516.0,1,8763606,4,1.1628e-05,0.0002419699421965318,61.93,0.91,61.02
1551246555.0,2,8764002,396,0.001151172,0.10626203076923077,62.43,0.89,61.54
1551246735.0,1,8765084,1082,0.003145374,0.06290748,62.18,0.78,61.4
1551247033.0,2,8768247,3163,0.009194840999999999,0.11107861610738252,67.8,0.6,67.2
1551247373.0,-1,-1,0,0.0,0.0,65.89,0.44,65.45
1551247673.0,-1,-1,0,0.0,0.0,66.85,0.33,66.52
1551247973.0,-1,-1,0,0.0,0.0,66.37,0.23,66.14
1551248273.0,-1,-1,0,0.0,0.0,66.61,0.12,66.49
1551248573.0,-1,-1,0,0.0,0.0,66.85,0.02,66.83
1551248873.0,-1,-1,0,0.0,0.0,67.33,-0.09,67.42
1551249173.0,-1,-1,0,0.0,0.0,67.8,-0.19,67.99
1551249473.0,-1,-1,0,0.0,0.0,67.57,-0.3,67.87
1551250073.0,-1,-1,0,0.0,0.0,68.28,-0.51,68.79
1551250326.0,4,8788024,19777,0.057491739,0.8180642703557313,67.8,-0.59,68.39
1551250666.0,-1,-1,0,0.0,0.0,67.09,-0.71,67.8
1551250966.0,-1,-1,0,0.0,0.0,64.67,-0.86,65.53
1551251266.0,-1,-1,0,0.0,0.0,62.94,-1.04,63.98
1551251567.0,-1,-1,0,0.0,0.0,63.19,-1.22,64.41
1551251867.0,-1,-1,0,0.0,0.0,62.69,-1.4,64.09
1551251961.0,1,8788029,5,1.4534999999999999e-05,0.0005566595744680851,62.94,-1.46,64.4
1551252000.0,2,8788428,399,0.001159893,0.10706704615384614,62.94,-1.48,64.42
1551252181.0,1,8789518,1090,0.00316863,0.06302247513812155,62.18,-1.59,63.77
1551252451.0,2,8792379,2861,0.008316927,0.11089236,66.85,-1.75,68.6
1551252807.0,-1,-1,0,0.0,0.0,66.37,-1.96,68.33
1551253107.0,-1,-1,0,0.0,0.0,66.85,-2.14,68.99
1551253407.0,-1,-1,0,0.0,0.0,67.57,-2.32,69.89
1551253708.0,-1,-1,0,0.0,0.0,67.8,-2.5,70.3
1551253993.0,4,8801648,9269,0.026944983,0.34035768,68.98,-2.68,71.66
1551254334.0,-1,-1,0,0.0,0.0,66.61,-2.88,69.49
1551254634.0,-1,-1,0,0.0,0.0,65.16,-3.01,68.17
1551254934.0,-1,-1,0,0.0,0.0,63.93,-3.13,67.06
1551255235.0,-1,-1,0,0.0,0.0,63.69,-3.25,66.94
1551255535.0,-1,-1,0,0.0,0.0,62.94,-3.37,66.31
1551255742.0,1,8801651,3,8.721e-06,0.00015166956521739128,62.69,-3.46,66.15
1551255784.0,2,8802067,416,0.001209312,0.10365531428571428,62.69,-3.47,66.16
1551255965.0,1,8803155,1088,0.0031628159999999997,0.06290683756906076,62.43,-3.55,65.98
1551256216.0,2,8805820,2665,0.0077471549999999995,0.11111457370517927,67.57,-3.65,71.22
1551256557.0,-1,-1,0,0.0,0.0,67.33,-3.78,71.11
1551256858.0,-1,-1,0,0.0,0.0,67.8,-3.9,71.7
1551257158.0,-1,-1,0,0.0,0.0,68.04,-4.02,72.06
1551257267.0,4,8812145,6325,0.018386774999999998,0.6072696330275228,69.21,-4.07,73.28
1551257626.0,-1,-1,0,0.0,0.0,65.65,-4.21,69.86
1551257926.0,-1,-1,0,0.0,0.0,62.43,-4.33,66.76
1551258226.0,-1,-1,0,0.0,0.0,62.69,-4.34,67.03
1551258489.0,1,8812148,3,8.721e-06,0.00011937490494296578,62.18,-4.31,66.49
1551258529.0,2,8812530,382,0.001110474,0.09994266,61.67,-4.31,65.98
1551258706.0,1,8813596,1066,0.003098862,0.06302770169491526,61.93,-4.29,66.22
1551259046.0,4,8817202,3606,0.010482642,0.11099268000000001,67.57,-4.26,71.83
1551259102.0,2,8817539,337,0.000979659,0.06297807857142856,70.6,-4.25,74.85
1551259458.0,-1,-1,0,0.0,0.0,66.61,-4.21,70.82
1551259758.0,-1,-1,0,0.0,0.0,68.98,-4.18,73.16
1551259845.0,4,8822010,4471,0.012997197,0.537815048275862,68.75,-4.18,72.93
1551260187.0,-1,-1,0,0.0,0.0,64.92,-4.14,69.06
1551260487.0,-1,-1,0,0.0,0.0,63.19,-4.11,67.3
1551260788.0,-1,-1,0,0.0,0.0,61.42,-4.08,65.5
1551260977.0,1,8822012,2,5.814e-06,0.00011074285714285714,61.67,-4.06,65.73
1551261016.0,2,8822390,378,0.001098846,0.10143193846153846,61.16,-4.06,65.22
1551261192.0,1,8823452,1062,0.003087234,0.06314796818181817,61.67,-4.04,65.71
1551261532.0,-1,-1,0,0.0,0.0,67.33,-4.01,71.34
1551261573.0,2,8827345,3893,0.011316950999999999,0.9936835024390243,67.33,-4.0,71.33
1551261919.0,-1,-1,0,0.0,0.0,66.61,-4.1,70.71
1551262219.0,-1,-1,0,0.0,0.0,69.21,-4.19,73.4
1551262337.0,4,8831941,4596,0.013360572,0.4076106711864407,68.75,-4.22,72.97
1551262679.0,-1,-1,0,0.0,0.0,64.43,-4.32,68.75
1551262979.0,-1,-1,0,0.0,0.0,62.43,-4.41,66.84
1551263279.0,-1,-1,0,0.0,0.0,62.18,-4.5,66.68
1551263399.0,1,8831944,3,8.721e-06,0.00026163,61.42,-4.54,65.96
1551263455.0,2,8832418,474,0.001377918,0.08858044285714285,61.16,-4.56,65.72
1551263615.0,1,8833382,964,0.002802348,0.06305283,61.16,-4.6,65.76
1551263942.0,2,8836849,3467,0.010078568999999999,0.1109567229357798,69.21,-4.7,73.91
1551264283.0,-1,-1,0,0.0,0.0,65.89,-4.8,70.69
1551264583.0,-1,-1,0,0.0,0.0,68.28,-4.89,73.17
1551264694.0,4,8841375,4526,0.013157081999999999,0.42671617297297293,68.75,-4.93,73.68
1551265034.0,-1,-1,0,0.0,0.0,65.65,-5.03,70.68
1551265335.0,-1,-1,0,0.0,0.0,63.19,-5.1,68.29
1551265635.0,-1,-1,0,0.0,0.0,61.67,-5.15,66.82
1551265841.0,1,8841380,5,1.4534999999999999e-05,0.00025400970873786405,61.42,-5.18,66.6
1551265898.0,2,8841868,488,0.001418616,0.0895968,60.64,-5.18,65.82
1551266057.0,1,8842826,958,0.0027849059999999998,0.06305447547169811,61.16,-5.21,66.37
1551266398.0,2,8846436,3610,0.01049427,0.11078994721407626,69.91,-5.26,75.17
1551266753.0,-1,-1,0,0.0,0.0,67.33,-5.31,72.64
1551267054.0,-1,-1,0,0.0,0.0,68.28,-5.36,73.64
1551267182.0,4,8851157,4721,0.013723947,0.385986009375,68.51,-5.38,73.89
1551267523.0,-1,-1,0,0.0,0.0,64.92,-5.43,70.35
1551267823.0,-1,-1,0,0.0,0.0,61.93,-5.47,67.4
1551268123.0,-1,-1,0,0.0,0.0,62.18,-5.52,67.7
1551268273.0,1,8851159,2,5.814e-06,0.000139536,62.18,-5.54,67.72
1551268314.0,2,8851538,379,0.001101753,0.09673928780487805,62.18,-5.55,67.73
1551268487.0,1,8852578,1040,0.0030232799999999997,0.06291218497109825,60.64,-5.57,66.21
1551269182.0,-1,-1,0,0.0,0.0,67.09,-5.94,73.03
1551269470.0,4,8859975,7397,0.021503078999999998,0.2687884875,68.75,-6.19,74.94
1551269812.0,-1,-1,0,0.0,0.0,64.67,-6.48,71.15
1551270112.0,-1,-1,0,0.0,0.0,62.43,-6.74,69.17
1551270412.0,-1,-1,0,0.0,0.0,62.18,-6.99,69.17
1551270575.0,1,8859977,2,5.814e-06,0.0001284073619631902,61.67,-7.13,68.8
1551270617.0,2,8860379,402,0.001168614,0.10016691428571427,61.16,-7.16,68.32
1551270794.0,1,8861449,1070,0.00311049,0.06326420338983052,61.67,-7.31,68.98
1551271119.0,4,8864889,3440,0.01000008,0.11077011692307692,70.14,-7.59,77.73
1551271160.0,2,8865141,252,0.000732564,0.06432269268292683,71.29,-7.63,78.92
1551271504.0,-1,-1,0,0.0,0.0,66.61,-7.92,74.53
1551271804.0,-1,-1,0,0.0,0.0,67.57,-8.17,75.74
1551272060.0,4,8870557,5416,0.015744312,0.2214043875,69.21,-8.39,77.6
1551272401.0,-1,-1,0,0.0,0.0,64.67,-8.68,73.35
1551272701.0,-1,-1,0,0.0,0.0,62.69,-8.47,71.16
1551273001.0,-1,-1,0,0.0,0.0,62.43,-8.26,70.69
1551273202.0,1,8870560,3,8.721e-06,0.00015619701492537312,61.93,-8.12,70.05
1551273243.0,2,8870943,383,0.0011133809999999999,0.09776028292682926,61.67,-8.09,69.76
1551273417.0,1,8871987,1044,0.003034908,0.0627912,61.93,-7.97,69.9
1551273737.0,2,8875388,3401,0.009886707,0.11122545375,68.98,-7.74,76.72
1551274077.0,-1,-1,0,0.0,0.0,66.61,-7.51,74.12
1551274377.0,-1,-1,0,0.0,0.0,68.75,-7.3,76.05
1551274527.0,4,8880142,4754,0.013819877999999999,0.33167707199999996,68.75,-7.19,75.94
1551274868.0,-1,-1,0,0.0,0.0,64.92,-6.95,71.87
1551275168.0,-1,-1,0,0.0,0.0,63.19,-6.74,69.93
1551275468.0,-1,-1,0,0.0,0.0,62.43,-6.53,68.96
1551275659.0,1,8880146,4,1.1628e-05,0.00021916649214659685,61.67,-6.4,68.07
1551275700.0,2,8880525,379,0.001101753,0.09673928780487805,61.42,-6.37,67.79
1551275873.0,1,8881562,1037,0.003014559,0.06273070751445087,61.42,-6.25,67.67
1551276190.0,2,8884928,3366,0.009784962,0.11112259684542586,69.45,-6.16,75.61
1551276532.0,-1,-1,0,0.0,0.0,66.61,-6.16,72.77
1551276832.0,-1,-1,0,0.0,0.0,68.28,-6.16,74.44
1551277053.0,4,8890117,5189,0.015084423,0.24571910769230768,68.75,-6.16,74.91
1551277409.0,-1,-1,0,0.0,0.0,64.92,-6.16,71.08
1551277709.0,-1,-1,0,0.0,0.0,62.94,-6.16,69.1
1551278009.0,-1,-1,0,0.0,0.0,62.18,-6.16,68.34
1551278241.0,1,8890123,6,1.7442e-05,0.00027065172413793105,61.93,-6.16,68.09
1551278282.0,2,8890509,386,0.001122102,0.09852602926829268,61.42,-6.16,67.58
1551278456.0,1,8891557,1048,0.003046536,0.06303177931034483,61.67,-6.16,67.83
1551278781.0,4,8895002,3445,0.010014615,0.11093112000000001,69.68,-6.16,75.84
1551278823.0,2,8895254,252,0.000732564,0.0627912,69.91,-6.16,76.07
1551279165.0,-1,-1,0,0.0,0.0,67.33,-6.16,73.49
1551279465.0,-1,-1,0,0.0,0.0,67.8,-6.16,73.96
1551279525.0,4,8899479,4225,0.012282075,0.7369245,68.04,-6.16,74.2
1551279867.0,-1,-1,0,0.0,0.0,64.92,-6.15,71.07
1551280167.0,-1,-1,0,0.0,0.0,62.94,-6.13,69.07
1551280468.0,-1,-1,0,0.0,0.0,61.93,-6.12,68.05
1551280679.0,1,8899481,2,5.814e-06,9.919620853080568e-05,61.93,-6.11,68.04
1551280719.0,2,8899882,401,0.001165707,0.10491363,61.93,-6.1,68.03
1551280897.0,1,8900950,1068,0.003104676,0.0627912,60.9,-6.1,67.0
1551281208.0,2,8904249,3299,0.009590193,0.11101188038585211,71.06,-6.08,77.14
1551281550.0,-1,-1,0,0.0,0.0,66.13,-6.06,72.19
1551281850.0,-1,-1,0,0.0,0.0,69.21,-6.05,75.26
1551281988.0,4,8908940,4691,0.013636737,0.3557409652173913,68.75,-6.04,74.79
1551282344.0,-1,-1,0,0.0,0.0,64.43,-6.02,70.45
1551282644.0,-1,-1,0,0.0,0.0,63.19,-6.01,69.2
1551282944.0,-1,-1,0,0.0,0.0,62.18,-5.99,68.17
1551283179.0,1,8908942,2,5.814e-06,8.90655319148936e-05,61.67,-5.98,67.65
1551283234.0,2,8909416,474,0.001377918,0.09019099636363635,62.18,-5.98,68.16
1551283394.0,1,8910381,965,0.002805255,0.06311823750000001,61.16,-6.0,67.16
1551283697.0,2,8913589,3208,0.009325656,0.11079987326732674,68.04,-6.03,74.07
1551284036.0,-1,-1,0,0.0,0.0,66.13,-6.06,72.19
1551284336.0,-1,-1,0,0.0,0.0,68.98,-6.09,75.07
1551284616.0,4,8919123,5534,0.016087338,0.20683720285714285,68.51,-6.12,74.63
1551284957.0,-1,-1,0,0.0,0.0,65.4,-6.16,71.56
1551285257.0,-1,-1,0,0.0,0.0,62.94,-6.19,69.13
1551285557.0,-1,-1,0,0.0,0.0,62.69,-6.22,68.91
1551285817.0,1,8919127,4,1.1628e-05,0.0001610030769230769,62.43,-6.24,68.67
1551285856.0,2,8919518,391,0.001136637,0.10492033846153846,61.67,-6.25,67.92
1551286035.0,1,8920595,1077,0.003130839,0.06296659441340781,61.93,-6.26,68.19
1551286330.0,2,8923715,3120,0.00906984,0.11068279322033897,68.75,-6.29,75.04
1551286671.0,-1,-1,0,0.0,0.0,66.61,-6.33,72.94
1551286972.0,-1,-1,0,0.0,0.0,67.57,-6.08,73.65
1551287121.0,4,8928478,4763,0.013846041,0.3345352187919463,69.68,-5.86,75.54
1551287468.0,-1,-1,0,0.0,0.0,64.67,-5.34,70.01
1551287768.0,-1,-1,0,0.0,0.0,63.44,-4.89,68.33
1551288068.0,-1,-1,0,0.0,0.0,62.43,-4.44,66.87
1551288310.0,1,8928480,2,5.814e-06,8.64892561983471e-05,62.18,-4.07,66.25
1551288365.0,2,8928968,488,0.001418616,0.09285486545454545,61.67,-3.99,65.66
1551288528.0,1,8929949,981,0.002851767,0.06298381104294477,61.42,-3.75,65.17
1551288834.0,2,8933184,3235,0.009404145,0.11063699999999999,69.45,-3.29,72.74
1551289189.0,-1,-1,0,0.0,0.0,66.37,-2.76,69.13
1551289490.0,-1,-1,0,0.0,0.0,67.57,-2.3,69.87
1551289721.0,4,8938524,5340,0.01552338,0.2419228051948052,67.8,-1.96,69.76
1551290061.0,-1,-1,0,0.0,0.0,64.92,-1.45,66.37
1551290361.0,-1,-1,0,0.0,0.0,62.69,-1.0,63.69
1551290661.0,-1,-1,0,0.0,0.0,65.89,-0.35,66.24
1551290962.0,1,8938529,5,1.4534999999999999e-05,0.0001738405315614618,61.93,0.32,61.61
1551291001.0,2,8938892,363,0.001055241,0.09740686153846154,61.67,0.41,61.26
1551291174.0,1,8939933,1041,0.003026187,0.0629726774566474,61.93,0.8,61.13
1551291489.0,4,8943272,3339,0.009706473,0.11093112000000001,70.37,1.51,68.86
1551291529.0,2,8943513,241,0.000700587,0.06305283,72.19,1.6,70.59
1551291871.0,-1,-1,0,0.0,0.0,66.13,2.37,63.76
1551292171.0,-1,-1,0,0.0,0.0,68.04,3.04,65.0
1551292471.0,-1,-1,0,0.0,0.0,68.28,3.72,64.56
1551292529.0,4,8949204,5691,0.016543737,1.0268526413793104,71.97,3.85,68.12
1551292869.0,-1,-1,0,0.0,0.0,63.69,4.62,59.07
1551293169.0,-1,-1,0,0.0,0.0,63.93,5.29,58.64
1551293470.0,-1,-1,0,0.0,0.0,61.93,5.97,55.96
1551293684.0,1,8949205,1,2.907e-06,4.8902803738317756e-05,61.67,6.45,55.22
1551293729.0,2,8949627,422,0.001226754,0.09814032,61.67,6.55,55.12
1551293901.0,1,8950663,1036,0.0030116519999999996,0.06303457674418604,61.67,6.94,54.73
1551294193.0,4,8953759,3096,0.009000072,0.11095979178082192,68.51,7.49,61.02
1551294239.0,2,8954036,277,0.0008052389999999999,0.06301870434782608,69.68,7.57,62.11
1551294579.0,-1,-1,0,0.0,0.0,66.61,8.14,58.47
1551294879.0,-1,-1,0,0.0,0.0,67.57,8.65,58.92
1551295066.0,4,8959014,4978,0.014471046,0.2785869818181818,68.75,8.97,59.78
1551295423.0,-1,-1,0,0.0,0.0,64.92,9.58,55.34
1551295723.0,-1,-1,0,0.0,0.0,63.44,10.09,53.35
1551296022.0,-1,-1,0,0.0,0.0,62.69,10.6,52.09
1551296255.0,1,8959018,4,1.1628e-05,0.00017966008583690987,62.43,10.99,51.44
1551296297.0,2,8959415,397,0.001154079,0.09892105714285714,61.93,11.06,50.87
1551296473.0,1,8960476,1061,0.003084327,0.06308850681818182,61.42,11.36,50.06
1551296780.0,4,8963725,3249,0.009444843,0.11075385928338762,69.91,11.89,58.02
1551296820.0,2,8963966,241,0.000700587,0.06305283,71.97,11.95,60.02
1551297175.0,-1,-1,0,0.0,0.0,66.61,12.56,54.05
1551297476.0,-1,-1,0,0.0,0.0,68.04,13.07,54.97
1551297658.0,4,8969010,5044,0.014662907999999999,0.29003554285714284,68.51,13.35,55.16
1551298004.0,-1,-1,0,0.0,0.0,64.43,13.76,50.67
1551298305.0,-1,-1,0,0.0,0.0,62.69,14.13,48.56
1551298605.0,-1,-1,0,0.0,0.0,62.18,14.49,47.69
1551298844.0,1,8969012,2,5.814e-06,8.757489539748954e-05,61.67,14.77,46.9
1551298899.0,2,8969491,479,0.0013924529999999999,0.09114237818181818,61.93,14.84,47.09
1551299060.0,4,8970459,968,0.0028139759999999997,0.06292120248447206,61.42,15.03,46.39
1551299116.0,1,8971050,591,0.001718037,0.11044523571428572,62.43,15.1,47.33
1551299377.0,4,8973818,2768,0.008046576,0.1109872551724138,68.75,15.41,53.34
1551299435.0,2,8974167,349,0.001014543,0.06297163448275861,69.21,15.48,53.73
1551299791.0,-1,-1,0,0.0,0.0,67.09,15.91,51.18
1551300091.0,-1,-1,0,0.0,0.0,68.75,16.27,52.48
1551300135.0,4,8978352,4185,0.012165795,0.9953832272727273,69.21,16.32,52.89
1551300493.0,-1,-1,0,0.0,0.0,64.43,16.75,47.68
1551300793.0,-1,-1,0,0.0,0.0,62.43,17.11,45.32
1551301093.0,-1,-1,0,0.0,0.0,61.93,17.47,44.46
1551301283.0,1,8978353,1,2.907e-06,5.5079999999999994e-05,62.18,17.68,44.5
1551301327.0,2,8978764,411,0.001194777,0.09775448181818182,61.16,17.72,43.44
1551301501.0,1,8979812,1048,0.003046536,0.06303177931034483,61.67,17.89,43.78
1551301817.0,2,8983169,3357,0.009758799,0.1111761911392405,69.45,18.19,51.26
1551302157.0,-1,-1,0,0.0,0.0,67.09,18.51,48.58
1551302457.0,-1,-1,0,0.0,0.0,67.33,18.79,48.54
1551302758.0,-1,-1,0,0.0,0.0,68.04,19.08,48.96
1551302787.0,4,8988901,5732,0.016662924,2.0685009103448277,67.8,19.11,48.69
1551303132.0,-1,-1,0,0.0,0.0,64.67,19.44,45.23
1551303432.0,-1,-1,0,0.0,0.0,62.69,19.72,42.97
1551303732.0,-1,-1,0,0.0,0.0,61.67,20.01,41.66
1551303959.0,1,8988902,1,2.907e-06,4.61022026431718e-05,61.67,20.22,41.45
1551303989.0,2,8989210,308,0.0008953559999999999,0.10744271999999999,61.67,20.25,41.42
1551304173.0,1,8990320,1110,0.00322677,0.06313245652173913,61.93,20.42,41.51
1551304499.0,2,8993782,3462,0.010064034,0.1111365717791411,69.68,20.73,48.95
1551304829.0,-1,-1,0,0.0,0.0,66.13,21.04,45.09
1551305129.0,-1,-1,0,0.0,0.0,69.91,21.25,48.66
1551305321.0,4,8998724,4942,0.014366394,0.26936988749999996,69.21,21.38,47.83
1551305651.0,-1,-1,0,0.0,0.0,64.92,21.62,43.3
1551305951.0,-1,-1,0,0.0,0.0,62.43,21.83,40.6
1551306252.0,-1,-1,0,0.0,0.0,61.93,22.04,39.89
1551306448.0,1,8998729,5,1.4534999999999999e-05,0.000266969387755102,61.93,22.17,39.76
1551306489.0,2,8999107,378,0.001098846,0.09648403902439023,62.18,22.2,39.98
1551306661.0,1,9000145,1038,0.003017466,0.06315626511627907,61.93,22.32,39.61
1551307002.0,-1,-1,0,0.0,0.0,69.91,22.56,47.35
1551307043.0,2,9004020,3875,0.011264625,0.9890890243902439,73.54,22.59,50.95
1551307401.0,-1,-1,0,0.0,0.0,68.75,22.84,45.91
1551307441.0,4,9006382,2362,0.006866334,0.61797006,68.98,22.87,46.11
1551307787.0,-1,-1,0,0.0,0.0,65.16,23.11,42.05
1551308087.0,-1,-1,0,0.0,0.0,62.94,23.32,39.62
1551308388.0,-1,-1,0,0.0,0.0,61.42,23.53,37.89
1551308523.0,1,9006382,0,0.0,0.0,61.16,23.53,37.63
1551308558.0,2,9006741,359,0.0010436129999999999,0.10734305142857141,60.9,23.53,37.37
1551308743.0,1,9007854,1113,0.003235491,0.06296090594594594,60.64,23.52,37.12
1551309067.0,4,9011289,3435,0.009985545,0.11095050000000001,69.91,23.51,46.4
1551309106.0,2,9011531,242,0.0007034939999999999,0.06493790769230769,72.42,23.5,48.92
1551309448.0,-1,-1,0,0.0,0.0,68.28,23.49,44.79
1551309503.0,4,9013670,2139,0.006218072999999999,0.40700114181818176,69.21,23.48,45.73
1551309834.0,-1,-1,0,0.0,0.0,64.43,23.47,40.96
1551310134.0,-1,-1,0,0.0,0.0,61.93,23.45,38.48
1551310434.0,-1,-1,0,0.0,0.0,61.93,23.44,38.49
1551310535.0,1,9013670,0,0.0,0.0,61.93,23.43,38.5
1551310580.0,2,9014080,410,0.00119187,0.0953496,61.93,23.43,38.5
1551310749.0,1,9015098,1018,0.002959326,0.06303889704142011,61.67,23.42,38.25
1551311079.0,-1,-1,0,0.0,0.0,70.14,23.41,46.73
1551311119.0,2,9018838,3740,0.010872179999999999,0.9784961999999998,71.52,23.4,48.12
1551311458.0,-1,-1,0,0.0,0.0,66.61,23.39,43.22
1551311759.0,-1,-1,0,0.0,0.0,68.51,23.37,45.14
1551311999.0,4,9024136,5298,0.015401286,0.23101929000000002,68.51,23.36,45.15
1551312329.0,-1,-1,0,0.0,0.0,64.67,23.26,41.41
1551312629.0,-1,-1,0,0.0,0.0,62.69,23.17,39.52
1551312929.0,-1,-1,0,0.0,0.0,61.67,23.08,38.59
1551313095.0,1,9024138,2,5.814e-06,0.0001260867469879518,61.16,23.03,38.13
