Stove Type,Laser 73/730,Latitude,64.8496,Longitude,-147.715,Square Footage,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
978580016.0,-1,-1,11126
978580316.0,-1,-1,11188
978580617.0,-1,-1,10825
978581246.0,-1,-1,11441
978581546.0,-1,-1,11441
978581847.0,-1,-1,11314
978582147.0,-1,-1,10650
978582447.0,-1,-1,10944
978582748.0,-1,-1,11314
978583048.0,-1,-1,11065
978583348.0,-1,-1,10825
978583648.0,-1,-1,11126
978583949.0,-1,-1,11188
978584249.0,-1,-1,11314
978584550.0,-1,-1,11065
978584850.0,-1,-1,11506
978585151.0,-1,-1,10944
978585451.0,-1,-1,10825
978585751.0,-1,-1,10707
978586052.0,-1,-1,11377
978586352.0,-1,-1,11314
978586653.0,-1,-1,10707
978586953.0,-1,-1,11004
978587253.0,-1,-1,11126
978587554.0,-1,-1,10825
978587854.0,-1,-1,10535
978588155.0,-1,-1,11188
978588455.0,-1,-1,11377
978588756.0,-1,-1,10707
978589056.0,-1,-1,10650
978589357.0,-1,-1,11377
978589657.0,-1,-1,11571
978589957.0,-1,-1,11065
978590257.0,-1,-1,10766
978590558.0,-1,-1,11188
978590858.0,-1,-1,11377
978591158.0,-1,-1,11126
978591458.0,-1,-1,11838
978591759.0,-1,-1,12185
978592059.0,-1,-1,11506
978592359.0,-1,-1,10944
978592660.0,-1,-1,11004
978592960.0,-1,-1,10825
978593260.0,-1,-1,11251
978593561.0,-1,-1,11441
978593861.0,-1,-1,10884
978594161.0,-1,-1,10535
978594462.0,-1,-1,11126
978594763.0,-1,-1,11126
978595063.0,-1,-1,10592
978595363.0,-1,-1,11188
978595663.0,-1,-1,11251
978595964.0,-1,-1,11126
978596264.0,-1,-1,10766
978596564.0,-1,-1,11004
978596864.0,-1,-1,11251
978597164.0,-1,-1,10707
978597465.0,-1,-1,10944
978597765.0,-1,-1,11065
978598066.0,-1,-1,11188
978598366.0,-1,-1,10479
978598666.0,-1,-1,11126
978598966.0,-1,-1,11314
978599266.0,-1,-1,10884
978599567.0,-1,-1,10650
978599866.0,-1,-1,10944
978600167.0,-1,-1,11251
978600468.0,-1,-1,10825
978600768.0,-1,-1,11126
978601068.0,-1,-1,11251
978601368.0,-1,-1,11004
978601668.0,-1,-1,10766
