Stove Type,Laser 73/730,Latitude,64.78514,Longitude,-148.034,Square Footage,1512,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
1543758286.0,-1,-1,11506
1543758586.0,-1,-1,12257
1543758734.0,1,1160550,12475
1543759049.0,4,1163836,11441
1543759106.0,2,1164288,11251
1543759462.0,-1,-1,11377
1543759762.0,-1,-1,11314
1543760063.0,-1,-1,11004
1543760349.0,4,1174207,11065
1543760706.0,-1,-1,11377
1543761007.0,-1,-1,12401
1543761159.0,1,1174207,12329
1543761475.0,2,1177504,11571
1543761860.0,-1,-1,11377
1543762160.0,-1,-1,11251
1543762460.0,-1,-1,11065
1543762761.0,-1,-1,11188
1543762816.0,4,1188203,11188
1543763173.0,-1,-1,11441
1543763473.0,-1,-1,12329
1543763627.0,1,1188204,12549
1543763942.0,2,1191492,11441
1543764309.0,-1,-1,11377
1543764609.0,-1,-1,10944
1543764909.0,-1,-1,11126
1543765209.0,-1,-1,11065
1543765421.0,4,1203284,11004
1543765802.0,-1,-1,11441
1543766102.0,-1,-1,12475
1543766222.0,1,1203286,12401
1543766538.0,4,1206572,11571
1543766613.0,2,1207169,11188
1543766987.0,-1,-1,11251
1543767288.0,-1,-1,11377
1543767588.0,-1,-1,11188
1543767888.0,-1,-1,11065
1543768189.0,-1,-1,11065
1543768262.0,4,1220324,11126
1543768629.0,-1,-1,11441
1543768929.0,-1,-1,12329
1543769063.0,1,1220328,12185
1543769378.0,2,1223610,11441
1543769735.0,-1,-1,11506
1543770035.0,-1,-1,11188
1543770335.0,-1,-1,11188
1543770635.0,-1,-1,11065
1543770936.0,-1,-1,11004
1543771236.0,-1,-1,10944
1543771306.0,4,1238793,11004
1543771673.0,-1,-1,11704
1543771973.0,-1,-1,12401
1543772078.0,1,1238793,12624
1543772392.0,2,1242066,11314
1543772749.0,-1,-1,11377
1543773049.0,-1,-1,11506
1543773178.0,1,1248335,11251
1543773234.0,0,1249290,10944
1543773520.0,1,1255152,9734
1543773758.0,4,1258541,9536
1543773829.0,2,1259106,9634
1543774057.0,1,1260931,10312
1543774438.0,-1,-1,9634
1543774518.0,2,1267380,9684
1543774820.0,1,1269790,10766
1543774891.0,0,1270858,11704
1543775271.0,-1,-1,11838
1543775571.0,-1,-1,11571
1543775871.0,-1,-1,11251
1543776171.0,-1,-1,11004
1543776471.0,-1,-1,11065
1543776772.0,-1,-1,10944
1543777072.0,-1,-1,10944
1543777372.0,-1,-1,10884
1543777672.0,-1,-1,10707
1543777972.0,-1,-1,10650
1543778272.0,-1,-1,10592
1543778572.0,-1,-1,10535
1543778872.0,-1,-1,10592
1543779172.0,-1,-1,10479
1543779472.0,-1,-1,10312
1543779588.0,1,1367203,9835
1543779644.0,4,1367823,8105
1543780002.0,-1,-1,8462
1543780302.0,-1,-1,8756
1543780602.0,-1,-1,9157
1543780902.0,-1,-1,9439
1543781202.0,-1,-1,9585
1543781502.0,-1,-1,9938
1543781802.0,-1,-1,10096
1543782102.0,-1,-1,10149
1543782403.0,-1,-1,10423
1543782703.0,-1,-1,10312
1543783003.0,-1,-1,10650
1543783303.0,-1,-1,10650
1543783603.0,-1,-1,10825
1543783903.0,-1,-1,10766
1543784204.0,-1,-1,10766
1543784373.0,1,1367824,10944
1543784690.0,4,1371144,10043
1543784757.0,2,1371675,9938
1543785004.0,4,1373646,10043
1543785376.0,-1,-1,10257
1543785676.0,-1,-1,10423
1543785976.0,-1,-1,10535
1543786276.0,-1,-1,10825
1543786491.0,1,1373647,11004
1543786806.0,4,1376931,10257
1543786862.0,2,1377382,10096
1543787219.0,-1,-1,10312
1543787413.0,4,1381776,9835
1543787770.0,-1,-1,10257
1543788071.0,-1,-1,10592
1543788371.0,-1,-1,10707
1543788672.0,-1,-1,10884
1543788738.0,1,1382327,11126
1543789005.0,4,1385065,10203
1543789062.0,2,1385516,10096
1543789418.0,-1,-1,10257
1543789719.0,-1,-1,10203
1543789793.0,4,1391166,9938
1543790150.0,-1,-1,10312
1543790450.0,-1,-1,10650
1543790750.0,-1,-1,10766
1543791050.0,-1,-1,11126
1543791107.0,1,1391373,10944
1543791407.0,2,1394455,10043
1543791522.0,4,1395370,9734
1543791879.0,-1,-1,10423
1543792180.0,-1,-1,11004
1543792480.0,-1,-1,11188
1543792591.0,1,1395372,10650
1543792907.0,4,1398670,9938
1543792963.0,2,1399120,9887
1543793316.0,4,1401935,9990
1543793673.0,-1,-1,10367
1543793973.0,-1,-1,10884
1543794273.0,-1,-1,11065
1543794357.0,1,1401935,11004
